index,review,cpu,graphicard,hardisk,ram,screen
263,"I bought the Chromebook plus the morning it came out. I was really excited to have something portable for work. However, after using it for a couple months I'm not really impressed. I have constant issues with the WiFi ( all my other devices n the house don't have any issue ) and the pen already broke with normal use and is now stuck inside the machine. I can't exchange or return it because it's past the date. It's cheaply made and constant issues of freezing, wifi connection, screen moving on its own, etc. I had sent it in to Samsung twice and they refused to fix the system. Don't recommend. Put your money elsewhere",2,4,5,4,5
264,"Amazing, fast and reliable",1,0,1,2,1
265,"Great product, came as described, very fast shipping",3,1,5,4,3
266,"I've only had it for a few days, but I've gotten so much done on it. I'm using it for online classes and I love it! When my chromebook arrived, it looked brand new. I was skeptical about ordering it because I've had issues with refurbished products in the past from local stores, but this product is amazing. Definitely worth the money!",3,4,5,5,6
267,"The higher resolution screen, ability to fold over, and the touch pen made this a far more attractive option for watching videos and browsing the web than a similarly priced tablet. It is not as capable as something like the Microsoft Surface but the Chrome OS is quick and easy to use. The size makes it easy to carry in a backpack or messenger bag and the full keyboard makes typing simple. If you want a device that is primarily for web browsing this is a terrific option.",2,4,5,4,5
268,when using it gets hang for 2-3 min.,1,0,1,2,2
269,"I had given up on PC after the Windows 8 nightmare. Im about the fourth work day that was wasted trying to deal with that ridiculousness I left the office, went straight to a computer store, and bought a MacBook Air out of sheer rage. Never had a moment of trouble with it and swore I would never buy another PC. Recently I hired an assistant who has never used a Mac, and I didnt want to spend Mac money, so I bought this for her. Its been perfect so far. Im no tech expert but I know a crappy computer when I see one, and this is not one of them. I was using iCloud but needed to switch to OneDrive because I dont want my assistant in my personal photos, etc. Now Im planning to buy a second one for myself since the MacBook Air makes it hard for me to use OneDrive. Its cool that it has a touch screen too. I didnt think I would care about that but its handy every once in a while.",2,2,0,2,2
270,I really liked but touch pad broke on its one the when I call there if I go get it fix they may or may not reimbursement do I sent it back,2,2,1,2,2
271,It`s been one of the best Inversments I have done. It feels good and it works good.,2,4,5,4,5
272,"It does pretty much what was expected. It is a fine piece of hardware. Still not as versatile as a computer though, but does exactly what I thought it would. I really wish I could seamlessly use office and other apps on it.",2,4,5,4,5
273,Laptop meets spec for what it was purchased to do but disappointed it was shipped with a charger not compatible with location it was shipped to ( needed to buy an adapter to convert from 2 pin to 3 pin plug ),2,1,1,2,2
274,"I made a mistake when I ordered this. I meant to order the Surface Pro with detachable keyboard cover, and instead ordered the laptop. I have little experience with laptops, but this one seems satisfactory in all respects.",0,2,3,2,4
275,Great deal!,2,2,0,2,2
276,its a great laptop for the price,1,4,1,3,2
277,"IT will not let me update to windows 10 ,tried several times totally disappointed for the money I spent,I keep getting error codes .At this point I would not recommend buying this laptop .Just got this for Christmas",2,0,1,2,2
278,This was a Christmas present. it did not disappoint. He love it.,3,4,5,4,3
279,Bought it for a gift for and its suits the purpose,2,2,5,4,6
280,Stars says it all,2,2,5,4,2
281,My only quibble about this laptop is the battery seems to run down a little faster than I expected. A minor disappointment.,3,2,1,2,2
282,Arrived on time an actually early. New as described an works abs and runs great. LOVE LOVE LOVE my laptop!,3,1,2,4,2
283,Bought it for a friend and he said it works great,2,2,5,4,2
284,Laptop fan was very loud. Speakers produced a lot of static. Returned.,1,4,3,2,3
285,"The description of this item was exactly what I received. I did see some of the horror stories online and was prepared for worst scenario, but this item surpassed my expectations. It might as well have been brand new. Does have minor quirks like keys sticking causing run on inputs. I am very happy with my purchase as a whole.",2,2,5,4,3
