index,review,cpu,graphicard,hardisk,ram,screen
94,"Overall is good, although the touch pad is a bit annoying when using it.",3,3,3,2,4
95,"Excellent! Use it daily for my remote job. Functions fast and efficiently! Screen is large 15"" with great graphics. In general ""Love it!! """,2,2,5,4,2
96,"Great laptop, very competent for gaming and casual use. Love the 256GB SSD + 1TB combo - startup is super fast. Passmark score of 4123 puts this in the 83rd percentile. The 16GB appears to be in a single slot, leaving room to expand (though not sure you would need more than 16GB). Outside - the laptop is not overly gamey. The lid has the ROG decal in silver - no screaming red logos on this one. the overall slim profile keeps it discrete. There are 5 USB ports, one USB-C, and a video port along with a LAN port.Keyboard is nice, with keys to directly control volume and quick launch the ROG Gaming Center app. The ROG Gaming Center is interesting. It allows you to setup upto 3 game profiles.Profiles allow you to configure the fan and display settings, as well as kill any extra running processes (antivirus etc.), so that you free up more memory for the game. You can apparently control the Game Center via an android app on a phone, but did not try that. Keyboard has RGB backlights, that you can control with ROG Aura. Some basic options are available. I have seen some laptops that can change keyboard color based on CPU temps etc., that did not seem possible with this, but did not fully explore.Battery life is okay. Its a HQ processor, not known for power efficiency. You get about 2.5 hours without gaming. Running games and putting the fan in overboost mode will bring this down.The only area that is a little irritating with this laptop is the installed bloatware. Things keep popping up trying to make you buy stuff, create accounts, upsell, etc. If you find those apps useful, you might not mind it. I found them irritating. I am especially not crazy about how intrusive McAfee can be.",2,0,1,0,2
97,"Bought as a replacement for a 10 year old Lenovo T500 at work. Positives: Screen, price. Boot-up time is much better after deleting bloatware. Google ""How to remove windows 10 bloatware"". It's not the lightest, fastest or most power efficient laptop, but at $250 (1/4 the price of a phone) it does a great job.",2,2,1,4,2
98,"I would have given 5 stars, but the battery is TERRIBLE! It last at the most 2 hours! Everything else is great. I dint know if it is too late to return it?",1,4,1,3,2
99,light and fast. looks great. screen is vivid and bright. battery is long. price is reasonable. very good buy,0,2,3,2,4
100,"2 days after return period ended, the screen started flickering. Not great to only have a product that lasts for a couple of months...",2,4,5,4,5
101,Great laptop.,2,0,1,2,2
102,Just as advertised,2,2,5,4,3
103,"Amazing laptop so far! Easy customizability with 1 screw to open the back. 2 slots for the HDD and SSD. Was able to add a SSD to speed up boot time and application load time.Durable feel, not flimsy. Great look and design. Fast. overall Amazing!",1,0,1,2,2
104,Excellent... Wife loves it.,1,4,1,2,2
105,Good very basic business pc. Has minimum amount of RAM for Windows 10 Home. Would not use this one for gaming but good for watching movies and general office work. Only gripe would be to have a higher grade Windows 10 included.,2,2,1,2,2
106,"I'm loving this laptop after having it for about a month, I just down loaded a music producing software onto it and am excited to get going!",2,2,3,2,2
107,So far my daughter is enjoying it! Brought it as a Christmas gift,2,2,5,4,6
108,"Computer went dead on day 2. I've tried everything, and it will not start back up!",3,4,5,4,3
109,Worst purchase Ive made on Amazon. The hard drive is not big enough to make Windows updates. I had to plug in a flash drive with more space than my hard drive to complete updates. Now the screen shuts off every time I PLUG IN the cord. Terrible laptop.,3,4,5,4,3
110,Don't Buy This...it ant worth the money,2,4,5,6,7
111,"I wanted a sleek clamshell laptop in aluminum for while because all the kids on campus have them, but have always used Windows, so I was excited to see this come out. I bought it for productivity (word processing, creating slides for classes, programming, photo editing and light graphics design) and it has proved a fun machine to use because of the portability and good looks. I upgraded to Windows 10 Pro so I could use legacy software. The laptop has enough processing power for anything I've used it for and is nice and light. The keyboard is comfortable, the trackpad is smooth and accurate and the battery life is enough to get through most of the day with the performance and screen brightness jacked up.The screen is excellent and the build is solid. The fabric on the keyboard is holding up after four months' use and feels good.I'd be happy if they made the laptop a bit thicker put a bigger battery in it and upped the storage, but I feel that way about all my electronics. My only other minor gripe is that there is a lip at the front of the keyboard that doesn't seem to have a purpose (maybe to help opening the lid), and would be more comfortable if rounded. I had no intention of gaming on this, but as a surprise bonus, it streams my Xbox nicely.I used this successfully to expand the single USB 3.0 port to three and add Ethernet:Anker 3-Port USB-C to USB 3.0 Aluminum Portable Data Hub, with 10 Mpbs, 100 Mbps, 1000 Mbps, or 1 Gigabit Network Adapter with Ethernet Port, for MacBook Pro 2016, ChromeBook, XPS and More",1,2,3,2,4
112,"Are you on a mid to high end budget? Trying to find a PC that's lightweight and small, without compromising power? Do you care little for 2-1 computers or touch screens? Then this laptop is for you.The specs on this little book are phenomenal. The main selling point for this computer is its 8th Gen Intel i5-8250U processor. The processor is monstrous for this price range. Its base speed of 1.6 GHz, means that your computer will be drawing as little power as possible for low demand tasks like word processing or internet browsing. But its turbo boost up to 3.4 GHz ensures that this laptop has power for more demanding tasks.Oh, and did I mention that this processor has FOUR CORES? Yes, that's right FOUR CORES. This is unusual at this price range, as many laptops on the market around $750 tend to have dual core processors instead. This laptop's processing power rivals, and some cases exceeds others around the $1,000 mark.The PC has enough RAM at 8 GB. Sufficient for most tasks the average consumer will face, and still enough for those looking for an edge. The 256 Solid State Drive provides a reasonable amount of storage. When combined with the processor on this PC, it boots up swiftly.Its battery is more than sufficient for all day use. If you find yourself running low on power, the charger itself is extremely lightweight, and in my experience the laptop is capable of charging around 50% of its battery to near full in about an hour.All of this performance doesn't even take into consideration that this laptop is a lightweight, coming in at 2.6 pounds. As a personal opinion, being able to pick up such a light computer knowing it packs FOUR CORES of power at this price range is an unparalleled high.This laptop is absolutely stellar.",3,3,3,2,4
