index,review,cpu,graphicard,hardisk,ram,screen
90,"Excellent product, good comunication!!!!",3,4,5,4,3
91,"User observations on the ASUS VivoBook S:The Intel Core i7-7500U 2.7GHz processor lets me bring up applications far more quickly than on any computer I have had before.Even though the laptop frame size is what traditionally has house a 14 monitor, the narrow bezel allows it to hold a 15.6 monitor it seems larger.There is no wasted space and it uses almost the entire monitor, making for an impressively large picture.The picture is super crisp with very sharp images.The aesthetics are great. It is lighter and slimmer than previous laptops Ive had and has an attractive brushed metal finish that really appeals to me.My only complaint is that the Delete key is right next to the Power button. This, according to Murphys Law means that the likelihood that you will accidentally shut the computer off will increase in direct proportion to the importance of the document you are working on. For this reason, I give this computer four stars. Aside from that, I loved it.",1,2,1,2,3
92,I love this laptop. It is really nice and everything I expected it to be. I haven't had any problems with it thus far and I am thinking about getting another one for my son.,2,1,1,2,2
93,not yet like ! look good,3,1,5,4,3
94,"Too slow, freezes, and almost no storage.",3,1,5,4,3
95,"Good computer, runs well, I have no issues with it except how insanely easy it gets splotchy and needs cleaning.",1,0,1,2,2
96,"For my 12 yr old for school. Timely, good condition. Provides for all of a 12 yr old's needs in and out of the classroom.",2,2,5,4,3
97,Awesome computer!,1,2,3,2,4
98,It wasn't what I was looking for so in ordered my Daughter a bigger Lenovo,3,2,5,4,6
99,"Within a month, the charger quit working. The wifi adapter needs troubleshooting about 3 times per day. I bought this 4 months ago, had said charger replaced... And today, while trying to troubleshoot the AC Adapter, the computer decided to not let me back on without reformatting. So I am losing every little piece of garbage I've contributed to this dumpster fire in the last 4 months. My advice... Take whatever Amazon is charging for this abomination, get it in cash... Then proceed to set it on fire. It will be a better use of your money.",2,2,3,4,3
100,"If you expect a Windows type operating system you will NOT find it here. This was totally alien to me. I could not get it to recognize my mouse, external storage device, and had to have a converter to attach the communication line because Wi-Fi doesn't work in my back room. I sent this back and luckily was able to get my old computer to work again. It sure made my old one look good.",2,2,5,4,2
101,"Ordered for my husband to do DJing & music production. He loves it, especially the speed, light-up keyboard, and functionality.",2,0,1,2,2
102,"Love its big screen, good battery capacity, and clarity too.",2,2,5,4,2
103,"Kind of annoying it didnt come with a charger and its completely dead, other than that i like it",2,2,5,4,2
104,Super fast delivery all the way to Ireland. Item arrived two days early and works perfectly. Thank you!,2,4,5,4,5
105,"So far so good. I bought this model after my Acer's hard drive kept dying and eventually wouldn't boot. Had all the features I wanted from a DVD drive to ethernet port, 3 USB ports (2 3.0 ports), 1 HDMI port, 1 SD card slot and touch screen (no backlit keyboard). Has 8GB memory and 2T drive with more enough storage. Speed seems okay...not super, but it will do for what I use it for. Has some Dell apps on it I haven't used and probably won't. Overall it seems pretty versatile with ample connectivity and storage for the price. Can't judge reliability yet because I've only had it a couple of weeks or so, but Dell ranked reasonably on reliability by the various tech reviewers out there. So far it's working for me!",2,2,0,2,2
106,Pros:- Excellent givens its price- Good performance and nice appearance for a budget gaming laptop- Long battery lifeCons:- When playing intensive games the fan can get very loud and it can get hot enough to where you can feel the heat on parts of the keyboard- The HDD where you will keep your games is kinda slowNote: The screen looks good only at certain angles.,1,0,1,2,2
107,this is so so nice. thank you.,3,2,1,2,2
108,It came with ssd luckily its pretty good so far no problems,2,2,3,2,2
109,Its was so lovely nice and cool but just that I but it for someone as a gift and it was going to Europe until that person told me that he check it. Tanks once more Amazon,2,2,1,2,2
110,Love the product. Thanks!,3,1,5,4,3
